Index,Time,Leg Distance,Leg Time,Leg Speed,Elevation,Leg Course ,Position,Temperature,Heart Rate
202,"6/25/20, 1:21:59 PM",37 ft,0:00:01,26 mph,793 ft,178° true,N42° 34.366' W83° 11.809',87.8 °F,77
203,"6/25/20, 1:22:00 PM",37 ft,0:00:01,25 mph,795 ft,177° true,N42° 34.360' W83° 11.808',87.8 °F,76
204,"6/25/20, 1:22:01 PM",183 ft,0:00:05,25 mph,795 ft,178° true,N42° 34.354' W83° 11.808',87.8 °F,76
205,"6/25/20, 1:22:06 PM",76 ft,0:00:02,26 mph,797 ft,177° true,N42° 34.324' W83° 11.807',87.8 °F,76
206,"6/25/20, 1:22:08 PM",74 ft,0:00:02,25 mph,797 ft,180° true,N42° 34.312' W83° 11.806',87.8 °F,76
207,"6/25/20, 1:22:10 PM",33 ft,0:00:01,22 mph,797 ft,184° true,N42° 34.300' W83° 11.806',87.8 °F,72
208,"6/25/20, 1:22:11 PM",26 ft,0:00:01,18 mph,797 ft,189° true,N42° 34.294' W83° 11.806',87.8 °F,74
209,"6/25/20, 1:22:12 PM",25 ft,0:00:02,9 mph,798 ft,194° true,N42° 34.290' W83° 11.807',87.8 °F,75
210,"6/25/20, 1:22:14 PM",53 ft,0:00:04,9 mph,797 ft,201° true,N42° 34.286' W83° 11.808',87.8 °F,77
211,"6/25/20, 1:22:18 PM",108 ft,0:00:04,18 mph,797 ft,194° true,N42° 34.278' W83° 11.813',87.8 °F,78
212,"6/25/20, 1:22:22 PM",173 ft,0:00:06,20 mph,798 ft,181° true,N42° 34.261' W83° 11.818',87.8 °F,80
213,"6/25/20, 1:22:28 PM",22 ft,0:00:01,15 mph,799 ft,180° true,N42° 34.232' W83° 11.819',87.8 °F,80
214,"6/25/20, 1:22:29 PM",30 ft,0:00:02,10 mph,798 ft,153° true,N42° 34.229' W83° 11.819',87.8 °F,81
215,"6/25/20, 1:22:31 PM",34 ft,0:00:02,12 mph,799 ft,98° true,N42° 34.224' W83° 11.816',89.6 °F,80
216,"6/25/20, 1:22:33 PM",24 ft,0:00:01,16 mph,799 ft,83° true,N42° 34.224' W83° 11.808',89.6 °F,81
217,"6/25/20, 1:22:34 PM",119 ft,0:00:04,20 mph,799 ft,85° true,N42° 34.224' W83° 11.803',89.6 °F,80
218,"6/25/20, 1:22:38 PM",175 ft,0:00:05,24 mph,799 ft,85° true,N42° 34.226' W83° 11.777',89.6 °F,81
219,"6/25/20, 1:22:43 PM",37 ft,0:00:01,25 mph,797 ft,85° true,N42° 34.228' W83° 11.738',89.6 °F,80
220,"6/25/20, 1:22:44 PM",107 ft,0:00:03,24 mph,797 ft,85° true,N42° 34.229' W83° 11.730',89.6 °F,79
221,"6/25/20, 1:22:47 PM",96 ft,0:00:03,22 mph,795 ft,90° true,N42° 34.230' W83° 11.706',89.6 °F,79
222,"6/25/20, 1:22:50 PM",60 ft,0:00:02,20 mph,795 ft,94° true,N42° 34.230' W83° 11.684',89.6 °F,75
223,"6/25/20, 1:22:52 PM",23 ft,0:00:01,16 mph,795 ft,113° true,N42° 34.230' W83° 11.671',89.6 °F,74
224,"6/25/20, 1:22:53 PM",21 ft,0:00:01,14 mph,795 ft,139° true,N42° 34.228' W83° 11.666',89.6 °F,74
225,"6/25/20, 1:22:54 PM",48 ft,0:00:02,16 mph,795 ft,170° true,N42° 34.225' W83° 11.663',89.6 °F,74
226,"6/25/20, 1:22:56 PM",59 ft,0:00:02,20 mph,793 ft,178° true,N42° 34.218' W83° 11.661',89.6 °F,74
227,"6/25/20, 1:22:58 PM",67 ft,0:00:02,23 mph,789 ft,177° true,N42° 34.208' W83° 11.661',89.6 °F,73
228,"6/25/20, 1:23:00 PM",102 ft,0:00:03,23 mph,789 ft,179° true,N42° 34.197' W83° 11.660',89.6 °F,72
229,"6/25/20, 1:23:03 PM",102 ft,0:00:03,23 mph,789 ft,183° true,N42° 34.180' W83° 11.660',89.6 °F,69
230,"6/25/20, 1:23:06 PM",89 ft,0:00:03,20 mph,787 ft,187° true,N42° 34.164' W83° 11.661',89.6 °F,69
231,"6/25/20, 1:23:09 PM",26 ft,0:00:01,18 mph,787 ft,174° true,N42° 34.149' W83° 11.663',89.6 °F,70
232,"6/25/20, 1:23:10 PM",23 ft,0:00:01,15 mph,786 ft,164° true,N42° 34.145' W83° 11.663',89.6 °F,74
233,"6/25/20, 1:23:11 PM",36 ft,0:00:02,12 mph,786 ft,139° true,N42° 34.141' W83° 11.661',89.6 °F,72
234,"6/25/20, 1:23:13 PM",25 ft,0:00:01,17 mph,786 ft,82° true,N42° 34.137' W83° 11.656',89.6 °F,73
235,"6/25/20, 1:23:14 PM",29 ft,0:00:01,19 mph,785 ft,83° true,N42° 34.138' W83° 11.651',89.6 °F,77
236,"6/25/20, 1:23:15 PM",154 ft,0:00:04,26 mph,785 ft,87° true,N42° 34.138' W83° 11.644',89.6 °F,77
237,"6/25/20, 1:23:19 PM",101 ft,0:00:04,17 mph,785 ft,85° true,N42° 34.140' W83° 11.610',89.6 °F,79
238,"6/25/20, 1:23:23 PM",36 ft,0:00:02,12 mph,784 ft,38° true,N42° 34.141' W83° 11.587',89.6 °F,80
239,"6/25/20, 1:23:25 PM",24 ft,0:00:01,17 mph,785 ft,5° true,N42° 34.146' W83° 11.582',89.6 °F,80
240,"6/25/20, 1:23:26 PM",129 ft,0:00:04,22 mph,785 ft,358° true,N42° 34.150' W83° 11.582',89.6 °F,80
241,"6/25/20, 1:23:30 PM",191 ft,0:00:05,26 mph,785 ft,352° true,N42° 34.171' W83° 11.583',89.6 °F,83
242,"6/25/20, 1:23:35 PM",39 ft,0:00:01,26 mph,787 ft,356° true,N42° 34.202' W83° 11.589',89.6 °F,83
243,"6/25/20, 1:23:36 PM",157 ft,0:00:04,27 mph,787 ft,359° true,N42° 34.208' W83° 11.590',89.6 °F,83
244,"6/25/20, 1:23:40 PM",76 ft,0:00:02,26 mph,790 ft,359° true,N42° 34.234' W83° 11.590',89.6 °F,82
245,"6/25/20, 1:23:42 PM",179 ft,0:00:05,24 mph,791 ft,354° true,N42° 34.247' W83° 11.591',89.6 °F,81
246,"6/25/20, 1:23:47 PM",35 ft,0:00:01,24 mph,793 ft,345° true,N42° 34.276' W83° 11.594',89.6 °F,79
247,"6/25/20, 1:23:48 PM",71 ft,0:00:03,16 mph,793 ft,339° true,N42° 34.281' W83° 11.596',89.6 °F,79
248,"6/25/20, 1:23:51 PM",23 ft,0:00:02,8 mph,793 ft,314° true,N42° 34.292' W83° 11.602',89.6 °F,79
249,"6/25/20, 1:23:53 PM",13 ft,0:00:01,9 mph,793 ft,268° true,N42° 34.295' W83° 11.606',89.6 °F,80
250,"6/25/20, 1:23:54 PM",20 ft,0:00:01,14 mph,793 ft,259° true,N42° 34.295' W83° 11.609',89.6 °F,80
251,"6/25/20, 1:23:55 PM",50 ft,0:00:02,17 mph,793 ft,258° true,N42° 34.294' W83° 11.613',89.6 °F,80
252,"6/25/20, 1:23:57 PM",86 ft,0:00:03,20 mph,795 ft,261° true,N42° 34.293' W83° 11.624',89.6 °F,78
253,"6/25/20, 1:24:00 PM",54 ft,0:00:02,18 mph,797 ft,265° true,N42° 34.290' W83° 11.643',89.6 °F,81
254,"6/25/20, 1:24:02 PM",22 ft,0:00:01,15 mph,798 ft,277° true,N42° 34.290' W83° 11.655',89.6 °F,80
255,"6/25/20, 1:24:03 PM",21 ft,0:00:01,15 mph,798 ft,289° true,N42° 34.290' W83° 11.660',89.6 °F,81
256,"6/25/20, 1:24:04 PM",50 ft,0:00:02,17 mph,798 ft,341° true,N42° 34.291' W83° 11.664',89.6 °F,79
257,"6/25/20, 1:24:06 PM",31 ft,0:00:01,21 mph,797 ft,0° true,N42° 34.299' W83° 11.668',89.6 °F,78
258,"6/25/20, 1:24:07 PM",72 ft,0:00:02,25 mph,797 ft,2° true,N42° 34.304' W83° 11.668',89.6 °F,77
259,"6/25/20, 1:24:09 PM",38 ft,0:00:01,26 mph,797 ft,0° true,N42° 34.316' W83° 11.668',89.6 °F,76
260,"6/25/20, 1:24:10 PM",113 ft,0:00:03,26 mph,797 ft,359° true,N42° 34.322' W83° 11.668',89.6 °F,80
261,"6/25/20, 1:24:13 PM",38 ft,0:00:01,26 mph,798 ft,359° true,N42° 34.341' W83° 11.668',89.6 °F,86
262,"6/25/20, 1:24:14 PM",39 ft,0:00:01,26 mph,798 ft,359° true,N42° 34.347' W83° 11.668',89.6 °F,89
263,"6/25/20, 1:24:15 PM",38 ft,0:00:01,26 mph,798 ft,0° true,N42° 34.353' W83° 11.668',89.6 °F,86
264,"6/25/20, 1:24:16 PM",38 ft,0:00:01,26 mph,797 ft,359° true,N42° 34.360' W83° 11.668',89.6 °F,82
265,"6/25/20, 1:24:17 PM",38 ft,0:00:01,26 mph,797 ft,358° true,N42° 34.366' W83° 11.668',89.6 °F,78
266,"6/25/20, 1:24:18 PM",38 ft,0:00:01,26 mph,797 ft,357° true,N42° 34.372' W83° 11.669',89.6 °F,75
267,"6/25/20, 1:24:19 PM",196 ft,0:00:05,27 mph,797 ft,358° true,N42° 34.378' W83° 11.669',89.6 °F,78
268,"6/25/20, 1:24:24 PM",79 ft,0:00:02,27 mph,795 ft,357° true,N42° 34.410' W83° 11.670',89.6 °F,76
269,"6/25/20, 1:24:26 PM",116 ft,0:00:03,26 mph,795 ft,356° true,N42° 34.423' W83° 11.671',89.6 °F,72
270,"6/25/20, 1:24:29 PM",75 ft,0:00:02,26 mph,795 ft,356° true,N42° 34.442' W83° 11.673',89.6 °F,75
271,"6/25/20, 1:24:31 PM",171 ft,0:00:05,23 mph,795 ft,357° true,N42° 34.455' W83° 11.674',89.6 °F,76
272,"6/25/20, 1:24:36 PM",62 ft,0:00:02,21 mph,795 ft,334° true,N42° 34.483' W83° 11.676',89.6 °F,76
273,"6/25/20, 1:24:38 PM",30 ft,0:00:01,20 mph,795 ft,311° true,N42° 34.492' W83° 11.682',89.6 °F,77
274,"6/25/20, 1:24:39 PM",32 ft,0:00:01,22 mph,796 ft,294° true,N42° 34.495' W83° 11.687',89.6 °F,78
275,"6/25/20, 1:24:40 PM",74 ft,0:00:02,25 mph,797 ft,278° true,N42° 34.497' W83° 11.694',89.6 °F,79
276,"6/25/20, 1:24:42 PM",152 ft,0:00:04,26 mph,797 ft,276° true,N42° 34.499' W83° 11.710',89.6 °F,79
277,"6/25/20, 1:24:46 PM",190 ft,0:00:05,26 mph,797 ft,273° true,N42° 34.502' W83° 11.744',89.6 °F,79
278,"6/25/20, 1:24:51 PM",36 ft,0:00:01,25 mph,795 ft,269° true,N42° 34.503' W83° 11.786',89.6 °F,80
279,"6/25/20, 1:24:52 PM",71 ft,0:00:02,24 mph,795 ft,267° true,N42° 34.503' W83° 11.794',89.6 °F,81
280,"6/25/20, 1:24:54 PM",53 ft,0:00:02,18 mph,793 ft,264° true,N42° 34.502' W83° 11.810',89.6 °F,82
281,"6/25/20, 1:24:56 PM",18 ft,0:00:01,12 mph,791 ft,265° true,N42° 34.502' W83° 11.822',89.6 °F,83
282,"6/25/20, 1:24:57 PM",,,,790 ft,,N42° 34.501' W83° 11.826',89.6 °F,83
